id,label,statement,subject,speaker,state_info,party_affiliation
8188ae4a062,1,more than 3 million young adults ... have gained insurance under (the affordable care act) by staying on their familys plan.,health-care,barack-obama,illinois,democrat
0973b1db9fb,1,"says rep. betty sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.","government-regulation,welfare",national-republican-congressional-committee,non-define,republican
340bcb8e9a7,1,we now have our kids go to school about a month less than most other advanced countries.,education,barack-obama,illinois,democrat
5d540b20aa0,0,"new jersey loses net, that is minus those who come into the state, 30,000 students a year.",education,susan-cole,non-define,none
7f47012cd9a,1,congressman perriello voted in lock step with nancy pelosi 90 percent of the time.,voting-record,robert-hurt,virginia,republican
d450222f8ad,1,"after russia went to war with georgia in 2008, the u.s. sent a very strong message to vladimir putin by sending warships to the black sea and airlifting combat troops that georgia had in afghanistan back to georgia.","foreign-policy,history,military",karl-rove,texas,republican
42f57b34ca1,1,we are accepting more legal immigrants than we ever have in the history (of the united states.),immigration,rick-santorum,pennsylvania,republican
6e5491d180d,1,obama ad contends that john mccain endorses rush limbaugh's comments about immigration.,immigration,barack-obama,illinois,democrat
b942348ad30,0,"says when new jersey adopted guaranteed coverage and cost provisions without a mandate individual health insurance market rates doubled or tripled and enrollment dropped from 180,000 people to 80,000 people.","health-care,states",donald-verrilli,non-define,none
1f3fd4f9ffb,1,gwinnett county government has made significant cutbacks in staffing.,"county-budget,taxes",charlotte-nash,georgia,republican
cd07c01958b,1,"monica wehby and jason conger are causing devastating consequences for nearly 23,000 oregonians looking for work.",workers,justin-barasky,"washington, d.c.",democrat
4416e3a6bd1,0,on support for gay marriage.,gays-and-lesbians,mitt-romney,massachusetts,republican
74bc2f3b2d2,1,says today unemployment has been running near 12 percent or more for the last four years and the legislature hasnt done much to lower it.,jobs,tim-knopp,non-define,republican
8f47dc3a613,1,says president barack obama is responsible for pending defense cuts.,"corrections-and-updates,federal-budget,message-machine-2012,military",mitt-romney,massachusetts,republican
554ada33556,1,says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,"health-care,small-business",bill-pascrell,new jersey,democrat
f298d9ab068,1,on timing of right to work legislation,workers,robin-vos,wisconsin,republican
49df0ec5be3,0,ohio today has the fewest number of state employees since the reagan administration.,"government-efficiency,job-accomplishments,state-budget",yvette-mcgee-brown,ohio,democrat
10a0b9a065a,1,"trade deals are negotiated in secret and, unlike corporate interests,politicians never invite the leaders of the afl-cio or steelworkers or the mine workers to come in and sit down in these meetings.","labor,trade",ted-strickland,ohio,democrat
ab50cf3767e,1,"scott maddox has run ""losing campaigns for 3 of florida's 4 available cabinet positions.""","agriculture,candidates-biography",adam-putnam,florida,republican
2a4a5da34f1,1,"because of obamacare peoples premiums ...are going up 35, 45, 55 percent.",health-care,donald-trump,new york,republican
e78fdc0d581,0,it cost us more to shut the government down than to keep it open.,"congress,deficit,economy,federal-budget,government-efficiency",rand-paul,kentucky,republican
97315df8366,1,the congressional district for miami-dade and broward counties has a staggering drop-out rate of almost 61 percent.,"children,education",rudy-moise,florida,democrat
136bd0fdd3c,1,the federal government could save $500 million annually by circulating $1 coins instead of $1 bills.,"economy,federal-budget",charlie-smith,georgia,democrat
3dc9a398702,1,"says obama opposes lower gas taxes, nuclear power, new offshore drilling and doesn't have ""new solutions"" to the energy crisis.",energy,republican-national-committee-republican,non-define,republican
9ff81af7a46,1,massachusetts public schools teach kids as young as kindergartners about gay marriage.,"families,gays-and-lesbians,marriage,religion",national-organization-marriage,rhode island,organization
acb126bd772,1,says hillary clinton said the veterans affairs scandal is over-exaggerated. she said she was satisfied with what was going on.,veterans,donald-trump,new york,republican
98d259af221,0,"buono voted 154 times to raise our taxes -- like the sales tax, the income tax, health care taxes, even small business taxes.",taxes,chris-christie,new jersey,republican
eca0110c639,0,"in the past decade in new york state more than 30 current and former state officeholders have been convicted, sanctioned or accused of wrongdoing more than any other state.",ethics,elaine-phillips,new york,republican
cbd4426beae,1,says gov. scott walkers budget includes tax breaks for corporations and the rich that will cost the state of wisconsin taxpayers $2.3 billion over the next decade.,"state-budget,taxes",one-wisconsin-now,wisconsin,organization
47be30ac906,0,"given the results of the primary, the vote of one new hampshire superdelegate is equal to the votes of about 10,000 grassroots activists.",elections,new-hampshire-republican-party,new hampshire,republican
424866c0103,1,im ninth generation from new hampshire.,"candidates-biography,families",scott-brown,new hampshire,republican
683b6ccd728,1,says charlie crist supports cuts to the medicare advantage program.,"health-care,medicare",republican-party-florida,non-define,republican
e9c86bda326,0,says he couldnt keep a 42-inch redfish he caught because of fishing rules.,oil-spill,adam-putnam,florida,republican
c4549ea1309,1,our recent state budgets have far exceeded population and inflation growth.,"population,state-budget,state-finances",tom-pauken,texas,republican
b0ef134c375,0,texas has a higher incarceration rate than russia or iran.,"crime,criminal-justice",gina-hinojosa,texas,none
515ee6d5883,1,"says hillary clinton told the des moines register on aug. 8, 2015:i will get the nra shut down for good if i become president. if we can ban handguns, we will do it.",guns,viral-image,non-define,none
d5bc7feecbf,1,"denies that he said the obama campaign ""played the race card.""",elections,bill-clinton,arkansas,democrat
ebf5de56483,0,the fact is it's not amnesty.,immigration,john-mccain,arizona,republican
15be6c38fc2,0,"hillary clinton agrees with john mccain ""by voting to give george bush the benefit of the doubt on iran.""",foreign-policy,barack-obama,illinois,democrat
c8a94cc69c6,0,"in our community college system (state) cuts have reduced funding per student by $1,908.","education,state-budget",terry-mcauliffe,virginia,democrat
29e422e7b4f,0,a wisconsin bill to limit use of food stamps for junk food would also prevent -- or limit -- the extent to which food stamps could be used for organic foods.,"federal-budget,poverty,states,welfare",fred-clark,wisconsin,democrat
73364863395,0,the cost of the food stamp program is at an all-time high.,federal-budget,facebook-posts,non-define,none
6cae198f523,1,says a sanders campaign ad never said ... a newspaper endorsed us that did not.,elections,bernie-s,vermont,independent
ca87a56e45e,1,go look at a trump product. theyre all made in china.,china,thomas-perez,maryland,democrat
4605a407df3,1,says virginia del. mark cole wants schools to check childrens genitals before using bathroom.,"children,education,fake-news,sexuality",occupy-democrats,non-define,organization
854cf151746,1,says the department of defense changed its definitions of al-qaeda and the taliban making it so almost anybody can be loosely associated with the groups.,"civil-rights,criminal-justice,terrorism",ron-paul,texas,republican
6a1f8d551e5,1,"household income in america has gone down for families an average of $4,000 in the last four years while it went up $5,000 under mitt romney when he was governor of massachusetts","economy,federal-budget,income,job-accomplishments,state-finances",paul-ryan,wisconsin,republican
3188c471a98,1,on running a civil and polite campaign,"message-machine,campaign-advertising",roy-barnes,georgia,democrat
7c62f5a2d7c,0,"texas has 600,000 registered voters who dont have the kind of photo id needed to vote.","elections,history,states",tom-smitty-smith,texas,none
834df781184,1,no one thought we could get a bipartisan bill (medicaid) passed. we did in the florida senate.,"health-care,medicare,state-budget",mike-haridopolos,florida,republican
0adf7b8485b,0,"during the recent global warming summit in copenhagen, nancy pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person.",transportation,david-dewhurst,texas,republican
d5e20d8199f,1,says the governor is going around the state talking about [how] we should fund an income tax cut that benefits higher income earners and not lower income earners,"state-budget,state-finances,taxes",john-burzichelli,non-define,democrat
bd556d78ec9,1,the united states has seen a net loss of people with health insurance because of obamacare.,"health-care,medicaid,public-health",john-boehner,ohio,republican
5e8ca8950dc,1,a construction worker whos making $50 or $60 grand a year shouldnt be paying higher tax rates than the guy whos making $50 million a year. and thats how its working right now.,taxes,barack-obama,illinois,democrat
43211052363,0,on the keystone xl pipeline,environment,hillary-clinton,new york,democrat
02dc47bd7c6,0,says president barack obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it.,"children,families,homeland-security,immigration",reince-priebus,wisconsin,republican
35e8bdf4a38,0,"in first week as governor, tim kaine proposed a nearly $4 billion tax increase, $4 billion, including a tax increase on people earning as little as $17,000 a year.",taxes,donald-trump,new york,republican
b70f69b3d0a,0,says 97 percent of food stamp benefits are paid in the proper amounts to people who are really eligible.,"agriculture,poverty",pete-gallego,texas,democrat
6ed4a429808,1,president obama is attacking paul ryan on medicare even though it is his administration with the help of jim langevin who cut $716 billion from medicare.,medicare,michael-riley,rhode island,republican
390f3e62fb2,0,because of the trans-pacific partnership weve got a country like malaysia taking really serious efforts to crack down on human trafficking.,"human-rights,trade",barack-obama,illinois,democrat
380f11db9eb,1,there has been no net global warming for over a decade now.,"climate-change,environment",cato-institute,non-define,libertarian
e554e918de9,0,state agencies have not identified one single instance where groundwater has been damaged due to hydraulic fracking.,"energy,environment",kris-jordan,ohio,republican
17c869e2021,1,ron johnson is willing to hand over the great lakes to the oil companies.,"energy,environment,message-machine",russ-feingold,wisconsin,democrat
03595b592dc,1,"in rhode island, there were thousands of jobs that were created by the federal stimulus program","jobs,stimulus",james-langevin,rhode island,democrat
3e3664ab5f0,1,said they reached a power-sharing agreement with republican lt. gov. casey cagle,elections,republican-state-senators,non-define,republican
ef2e18312f2,1,i never once asked that (megyn kelly) be removed as a debate moderator.,"candidates-biography,debates",donald-trump,new york,republican
f0c33a10637,1,"if parents ""don't have health insurance that senator obama wants them to have (for their children), they will be fined.""",health-care,john-mccain,arizona,republican
938ca7dacfb,1,rosalyn dance voted against president obamas medicaid expansion.,"health-care,state-budget,voting-record",joe-morrissey,virginia,independent
3beee8a0f32,0,the iranians are now saying that what were saying the deal is and what they understand it to be are two different things.,"foreign-policy,nuclear",marco-rubio,florida,republican
fd9a24b62e5,1,"when you were casting your vote for republicans, brian kemp was voting for democrats.	message-machine,voting-record	doug-macginnitie	sandy springs city councilman	georgia	republican	1	1	0	0	0	a campaign commercial
789.json	half-true	i want to give every american a $5,000 refundable tax credit.""",health-care,john-mccain,arizona,republican
c2de5177541,0,"oregon house republicans jobs plan could generate more than 50,000 jobs over five years.",jobs,kevin-cameron,oregon ,republican
68025a0d586,1,the $2.3-billion budget deficit i inherited when i came into office became a $2.9-billion surplus.,federal-budget,rudy-giuliani,new york,republican
2d17ee917a5,0,"dollar general added 2,500 stores and 20,000 jobs during his four-year tenure as ceo.",candidates-biography,david-perdue,georgia,republican
b4029ff4ef7,0,says barack obama promised to halve the deficit in his first term.,"deficit,economy",matt-mackowiak,texas,republican
1bfdddc1fa3,0,"were fifth in the world (in executions), behind china, iran, iraq and saudi arabia.",criminal-justice,bill-maher,california,independent
ea3acb45df5,0,more people have watched morning joe than cnn and hln 5 years in a row.,polls,joe-scarborough,non-define,none
c7328b03d79,0,"medicare costs have slowed down dramatically. in fact, the first two months of this fiscal year, medicare costs were down even in nominal terms relative to the previous year.","federal-budget,health-care,medicare",peter-orszag,non-define,democrat
ac8a2b59c7a,1,on the national animal identification system.,"agriculture,candidates-biography",todd-staples,texas,republican
0b3606afc6f,1,says david jolly lobbied on a plan by rep. paul ryan that would turn medicare into a voucher program.,medicare,alex-sink,florida,democrat
f92c96fb8a0,1,the annual cost of free tax credits alone paid to illegal immigrants quadrupled to $4.2 billion in 2011.,"immigration,taxes",donald-trump,new york,republican
d6ca1a7b724,0,our reserves are now in much better shape than they were just a few years ago.,"county-budget,taxes",lee-may,georgia,democrat
8fd9e505f06,1,"there was never a single shred of evidence presented to anyone thatthe attacks in benghazi, libya, were spontaneous, and in fact, the cia themselves understood that early on.","foreign-policy,terrorism",marco-rubio,florida,republican
981c59c9982,0,the buffett rule will bring in less than $5 billion per year. ... enough to pay one weeks interest on the national debt.,"deficit,federal-budget,taxes",rob-portman,ohio,republican
bcd0741cabd,1,"eric cantor took $5 million from sheldon adelson, a las vegas casino owner.",campaign-finance,wayne-powell,virginia,democrat
2a7b2e11fce,1,the dnc says mccain flip-flopped on whether the iraq war would be easy.,iraq,democratic-national-committee,non-define,none
89e3357816c,0,"since 2008, gwinnett countys population has grown 15 percent, while the county government staff has increased only 1 percent.","census,county-budget,county-government,economy,jobs,public-safety,public-service,workers",charlotte-nash,georgia,republican
d5f92423b29,1,gov. scott walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself.,state-finances,blog-posting,non-define,none
1406e66aacb,1,"it was (rob portmans) job to stop chinas illegal dumping of steel. he failed, looked the other way, did nothing.","china,trade",ted-strickland,ohio,democrat
b8b04137ae6,1,"nearly 14,000 wisconsinites have lost their job since governor walker and the republicans took over in january.",jobs,mark-miller,wisconsin,democrat
344db1741e5,0,we adopted the modern social security system at a time when the average person died before they were old enough to get social security.,"history,retirement,social-security,workers",newt-gingrich,georgia,republican
da2c46ca6db,1,i lost my health insurance and my doctor because of obamacare.,health-care,reid-ribble,wisconsin,republican
5014a87271f,0,on torture.,military,john-mccain,arizona,republican
be52bd71328,1,says a u.s. supreme court justice suggested that some u.s. cases will be decided based on south african law.,"legal-issues,supreme-court",marco-rubio,florida,republican
420557c9db6,1,the washington d.c.-area never has a recession.,economy,mike-huckabee,arkansas,republican
63eb8857b09,1,we have less crime in the (rio grande) valley than we do in other major texas cities.,"crime,criminal-justice,immigration",juan-chuy-hinojosa,texas,democrat
7cc66069133,1,"action by the milwaukee county board will provide the county executive with the same level of security as the governor and the mayor of milwaukee while saving taxpayers $300,000.","county-budget,county-government,crime,criminal-justice,homeland-security",david-cullen,wisconsin,democrat
85fd449aad5,1,"says that according to many reports and even our own data, the state of texas spent more through medicaid on orthodontia than all other states combined.","health-care,medicaid,public-health",lois-kolkhorst,texas,republican
6921246951a,1,says scott walker left college under an ethical cloud for having tried to fix the election for student body president.,"candidates-biography,education,elections,ethics",howard-dean,vermont,democrat
01477994f53,1,"says if congress doesnt avoid the sequester, tens of thousands of parents will have to scramble to find child care for their kids.","bipartisanship,children,congress,corrections-and-updates,debt,deficit,families,federal-budget",barack-obama,illinois,democrat
6d05c75993c,1,"the obama white house is renaming christmas trees ""holiday trees.""",religion,chain-email,non-define,none
dde74361783,1,"there comes a point in the last year of the president, especially in their second term, where you stop nominating both supreme court justices and court of appeals judges.",supreme-court,marco-rubio,florida,republican
f32eb235633,0,polls now show a majority of catholics favor marriage equality.,"gays-and-lesbians,marriage",steven-goldstein,non-define,none
6fe4829760b,1,"barack obama's health care plan ""would leave 15 million americans out.""",health-care,hillary-clinton,new york,democrat
188170dc87c,1,"premeditation, in murder cases like the oscar pistorius case, can be formed in the twinkling of an eye.","crime,criminal-justice,legal-issues",nancy-grace,non-define,none
b3492b9a44b,1,"for the past eight years, gov. carcieri and mrs. carcieri would host the lighting of the state house christmas tree.",religion,john-depetro,rhode island,talk-show-host
8d8311aab70,0,the university of wisconsin system is larger than any business in the state of wisconsin.,state-budget,dale-kooyenga,wisconsin,republican
dbb50fbd518,1,says baltimore police are trained by mossad and shin bet.,"israel,public-safety",nation-islam-research-group,non-define,none
56a04127b5c,0,governor carcieri has not been campaigning with me.,"candidates-biography,debates,campaign-advertising",allan-fung,rhode island,republican
f65f6e42cbc,0,weve cut taxes 50 times and look what has happened to our revenues. theyve grown.,"state-budget,taxes",rick-scott,florida,republican
f9a8e16e5f0,0,"if it is enacted, the senate immigration bill is going to make the border patrol bigger than the fbi -- you could put one agent every 250 feet.","immigration,pundits",bill-maher,california,independent
3de3e79bbfb,0,"rhode island could tell you who has a camper, but we couldnt figure out who has a gun.","guns,market-regulation",linda-finn,rhode island,democrat
c3d733951d0,1,president barack obama met with iranian president hassan rouhani.,"foreign-policy,military,nuclear,terrorism",restoration-pac,non-define,organization
3cf00906b67,1,"our national guard, as we saw in the midwest flooding, can't function as effectively as it could. i was talking to national guard representatives. fifteen of their 17 helicopters in this region were overseas during the flooding.",iraq,barack-obama,illinois,democrat
2511232afa5,1,obama's liberal fiscal agenda: over $874-billion in new spending.,federal-budget,republican-national-committee-republican,non-define,republican
51dd440a8e7,1,says ken cuccinelli wants to eliminate all forms of birth control.,sexuality,next-generation-climate-action-committee,non-define,democrat
38779a992cb,1,the obama administrations own environmental protection agency has said its clean power plan will have a marginal impact on climate change.,"climate-change,energy,environment,government-regulation",scott-walker,wisconsin,republican
2f61bb330e9,1,the united states does not have a system through which growers and dairies can bring a workforce legally into the u.s.,"agriculture,immigration,workers",marco-rubio,florida,republican
41c8a5b8bd4,1,we get practically nothing compared to the cost of keeping u.s. military forces in south korea.,"foreign-policy,military",donald-trump,new york,republican
95f3f9e02b8,0,"the united states of america, right now, has the strongest, most durable economy in the world.",economy,barack-obama,illinois,democrat
aeb915845dd,1,"obama ""closed offshore tax safe havens.""","economy,foreign-policy",chain-email,non-define,none
ccbc11dfc8b,1,"if you threw a barbecue yesterday for the memorial weekend, it was 29 percent more expensive than last year because barack obamas policies have led to groceries going up 29 percent.","economy,new-hampshire-2012",michele-bachmann,minnesota,republican
d69d4880471,0,"the major immigration issue was about poles, and bulgarians, and romanians, and that they werent contributing economically. the unemployment rate among poles in britain is lower than the unemployment rate among brits.","economy,immigration,jobs",david-miliband,non-define,none
3e4e741eed5,0,"when we had a conservative republican president we were losing 750,000 jobs a month.","economy,jobs",debbie-wasserman-schultz,florida,democrat
535507dd3b2,1,says president barack obama already passed all these obamacare taxes. about a dozen of them hit middle-income taxpayers.,"health-care,taxes",paul-ryan,wisconsin,republican
39df6ef5d9a,1,u.s. rep. connie mack voted to raise his own pay several times.,"congressional-rules,federal-budget,income",george-lemieux,florida,republican
df508187149,1,we are the only major country on earth that doesnt guarantee health care to all people as a right.,health-care,bernie-s,vermont,independent
11edaf8e5d5,1,the american slave trade caused 5 million deaths or more.,history,jon-stewart,non-define,none
74c5b3dd847,0,"right now, 50 percent of florida students leaving high school cannot read at grade level.",education,bill-proctor,florida ,republican
981147355f5,1,"when president, then candidate, obama was asked to disclose some of his donors because there was suspicion of their being the foreign source of money into his campaign, they refused to do it.","campaign-finance,transparency",michael-steele,maryland,republican
c6fd7703afe,1,the mexican government forces many bad people into our country.,"foreign-policy,immigration",donald-trump,new york,republican
fa2e9824003,1,says u.s. is giving seven alaskan islands to russia.,foreign-policy,wes-riddle,texas,republican
9c1f2e7d90e,0,we have more women living in poverty in this state than almost anywhere else.,"economy,population,poverty",maxey-scherr,texas,democrat
3affa145089,0,"the so-called doc fix in the fiscal cliff deal will cut payments for treating illnesses disproportionately impacting minorities, including end stage renal disease and diabetes.","federal-budget,health-care,medicaid,medicare",marcia-fudge,ohio,democrat
0f20c77e9ad,1,the state of ohio has one of the lowest unemployment rates in the nation right now and is leading the pack in terms of job creation.,"economy,jobs",bill-johnson,ohio,republican
e61b0a8a04c,0,"north korea has a substantial standing army, one of the largest, certainly the largest per capita, in the world.","congress,military,nuclear,population",jack-reed,rhode island,democrat
88ad7f42759,0,says bernie sanders voted for regime change with respect to libya.,"debates,foreign-policy,terrorism",hillary-clinton,new york,democrat
2a6b6041344,0,"classified material has a header which says top-secret, secret, confidential. nothing, and i will repeat this and this is verified in the report by the department of justice, none of the emails sent or received by me had such a header.","candidates-biography,corrections-and-updates",hillary-clinton,new york,democrat
60804f9ab44,1,says republican state sen. alberta darling offered unqualified support for a plan to end medicare,"federal-budget,medicare",we-are-wisconsin,wisconsin,organization
843e9e41380,1,ohioans can expect to pay up to 41 percent more for their insurance premiums when obamacare takes effect next year.,"government-regulation,health-care",mary-taylor,ohio,republican
c75309bcd36,1,"says president barack obama added $6.5 trillion to the national debt in his first term, more than the $6.3 trillion added by the previous 43 presidents combined.","deficit,federal-budget",chain-email,non-define,none
4a6d4a960b0,1,no one questioned that she (judge sotomayor) was out of the mainstream.,"supreme-court,abc-news-week",charles-schumer,new york,democrat
ceaa6ecfb99,1,"keystone xl allows canada to pump their oil, send it through our land, down to the gulf, where it will be sold everywhere else.","energy,gas-prices",barack-obama,illinois,democrat
6deffa24707,0,says more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to make the books look balanced.,state-budget,kirk-watson,texas,democrat
ea400e1bbf2,0,"vern buchanan. his old business was caught illegally funneling over $60,000 in campaign donations to buchanan to influence his election.",campaign-finance,democratic-congressional-campaign-committee,non-define,democrat
88ec2dd2224,0,"every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured.",health-care,hillary-clinton,new york,democrat
bf810e17fc0,0,"theres never been a (u.s. supreme court) vacancy in the last, i think, 30 years, lasting longer than 237 days.","bipartisanship,congress,history,legal-issues,supreme-court",richard-blumenthal,connecticut,democrat
6e6c0762cfe,1,says the state budget doubled property tax credits for seniors and middle class new jerseyans and had no tax increases for any new jersey family for the second year in a row.,"state-budget,state-finances,taxes",chris-christie,new jersey,republican
0b771118d44,1,anybody who is familiar with the historical data from the irs knows that raising income tax rates will likely actually reduce federal revenues.,"taxes,abc-news-week",mike-pence,indiana,republican
39cf1d41d6b,1,scott walker has a plan to privatize state lands and wants to sell our deer to the highest bidder.,recreation,tom-barrett,wisconsin,democrat
52bc1d1d23f,0,forty-three million americans are on food stamps.,welfare,donald-trump,new york,republican
bca57510dc8,1,the paul ryan budget proposal would leave the country without medicare.,"federal-budget,health-care,medicare",agenda-project,new york,none
4c517076060,0,bill lynch told three lies in ten seconds,"campaign-finance,candidates-biography",anthony-gemma,rhode island,democrat
05b8b5313d6,0,says more austinites voted in the citys 1973 election featuring a mayors race than in the citys most recent mayoral election.,"elections,history",bee-moorhead,texas,democrat
f6a18586b56,1,"this week liberal bill white faced an ethics complaint about more than $83,000 he failed to report to the state ethics commission.",ethics,rick-perry,texas,republican
e02f4460b2e,0,wisconsins attorney general and state treasurer ordered the daughter of earth day founder gaylord nelson not to discuss climate change on state time.,climate-change,next-generation-climate-action-committee,non-define,democrat
2e864990648,1,"building and running the atlanta streetcar is projected to create 1,399 jobs.",transportation,john-lewis,georgia,democrat
8ad49db3e9a,1,says the new dodd-frank financial law requires a 20 percent down payment to buy a house.,"housing,new-hampshire-2012",newt-gingrich,georgia,republican
12f8ea40db3,0,"under scott walker, right now, were 46th in the country in terms of new businesses started.","economy,job-accomplishments,jobs,small-business",mary-burke,wisconsin,democrat
71cccacf2a6,1,president obama campaign surrogate maryland gov. martin omalley acknowledged that we are not better off than we were four years ago.,economy,chris-devaney,tennessee,republican
aac57ec16bc,0,californians consume 40 percent less energy per person than the national average,"energy,environment",barack-obama,illinois,democrat
d57261ee7db,1,huckabee supported a tuition break to the children of illegals that are here illegally when citizens are having to pay a higher rate.,"education,immigration",mitt-romney,massachusetts,republican
22dfc331617,1,"obama ""only wants your children to have health insurance.""",health-care,hillary-clinton,new york,democrat
aa06a45c3ea,1,"it will cost $50,000 per enrollee in obamacare over the next 10 years.","health-care,taxes",stuart-varney,non-define,republican
e0bbe15f8f4,1,"walmart employees receive roughly $5,800 in public assistance per year.","welfare,workers",ed-schultz,non-define,none
5ce5e946afd,1,says ken cuccinelli supported a law that could allow people to carry missile launchers into airports.,"guns,homeland-security",terry-mcauliffe,virginia,democrat
a6190c4335a,1,the planned expansion of savannahs port is a jobs creating project.,jobs,nathan-deal,non-define,republican
068bd3bfbb2,1,"every day, oil continues to pour into the gulf of mexico. ... even with disaster on our coast..., richard burr voted to let big oil off the hook.","climate-change,energy,environment,message-machine,oil-spill",americans-united-change,non-define,none
8f2cfab8f03,0,more than one in five of veterans aged 20 to 24 cant find a job to support their family or to ease the transition to civilian life.,"economy,jobs,military,veterans",sherrod-brown,ohio,democrat
9fa6711d8e9,1,"people ""can't go fishing anymore because of obama.""","environment,pundits,recreation,science",rush-limbaugh,non-define,none
04cbcadc4e7,1,"during the lead-up to the american revolutionary war, some guy in boston got his head blown off because he tried to secretly raise the tax on tea.","economy,history",andrea-tantaros,non-define,none
7a2ed0bf031,1,the republican national convention is a super bowl times four.,"economy,elections,tourism",reince-priebus,wisconsin,republican
c407c97cb44,1,"only 536 georgians are signed up for obamacare while 400,000 in the state lost their health insurance.",health-care,lynn-westmoreland,non-define,republican
3a38098cdfc,1,"democratic tax hikes led $70 billion of wealth to leave new jersey between 2004 and 2008, and mainly relocate to florida, north carolina, virginia and pennsylvania.",taxes,chris-christie,new jersey,republican
28b3d789fc1,1,the mexican government ... they send the bad ones over.,immigration,donald-trump,new york,republican
0a0da031808,1,denali is the kenyan word for black power.,environment,viral-image,non-define,none
b0a6deb6386,1,mitch mcconnell voted with harry reid to infringe on our gun rights.,"congress,guns",matt-bevin,kentucky,republican
427dfea979b,0,"since being elected in 2002, scott walker has given back over $370,000 of his salary to the county.","county-budget,job-accomplishments",scott-walker,wisconsin,republican
ecc9613d64a,1,the united states won every major battle of the vietnam war. every single one.,"history,military,veterans",barack-obama,illinois,democrat
6671bafaf76,1,ive never voted for a democrat when there was a republican on the ballot.,candidates-biography,mitt-romney,massachusetts,republican
a036d42ad78,1,kelly ayotte voted for a budget that had $90 billion of cuts to pell grants.,"education,voting-record",maggie-hassan,new hampshire,democrat
a8bec93c09f,0,most texans aren't millionaires.,"economy,elections",linda-chavez-thompson,texas,democrat
6eeececee58,0,i'm the product of a mixed marriage that would have been illegal in 12 states when i was born.,candidates-biography,barack-obama,illinois,democrat
44b2fc05d26,1,the cleveland police has issued a stand down order to officers.,public-safety,mike-cernovich,california,none
03f320b262e,1,"in fighting collective bargaining changes, democrats are trying to protect a system that pays unionized government workers 42 percent more than non-union workers.","labor,state-budget",crossroads-gps,non-define,republican
eefa967ba29,1,"says judge gonzalo curiel is a member of a club or society, very strongly pro-mexican.",legal-issues,donald-trump,new york,republican
9a07d1659cf,1,"obama creates new tax on christmas trees, fees get passed on to consumers.","agriculture,taxes",blog-posting,non-define,none
3963b229def,1,ed perlmutter voted for viagra for rapists paid for with tax dollars.,"crime,health-care,message-machine",american-action-network,non-define,republican
19335501030,1,the state of rhode island has the worst state-funded pension in the country.,"deficit,pensions,state-budget,state-finances",helen-glover,rhode island,talk-show-host
5c30500a826,1,says gov. scott walker said no to equal pay for equal work for women.,"jobs,legal-issues,message-machine-2012,women,workers",tom-barrett,wisconsin,democrat
969cf8c9de9,0,"when you look at the number of crashes before the cameras were installed compared to after, theyre virtually the same.","public-safety,transportation",steve-acenbrak,georgia,none
56160e206b1,1,a flight from atlanta to houston was canceled due to a terrorist dry run.,"crime,terrorism",facebook-posts,non-define,none
c600154e689,0,"when these [undocumented] students graduate from college, theyre still illegal aliens. they cannot get a job.","children,civil-rights,education,human-rights,immigration,legal-issues,poverty,state-budget,welfare,workers",terry-gorman,rhode island,newsmaker
40ab1d92db7,1,"an environmental protection agency regulation that goes into effect jan. 1, 2012, regulates dust.",environment,herman-cain,georgia,republican
499ced3ca93,1,house republicans required the use of styrofoam cups in house cafeterias that are part of koch industries.,congressional-rules,jim-moran,virginia,democrat
3ac126eb762,1,i have never voted for a tax increase.,"florida,taxes",marco-rubio,florida,republican
47ef1ede798,1,"the majority of public funding for the marlins stadium came from hotel taxes, the burden of which is incurred by tourists who are visiting our city, not the resident taxpayers.","baseball,city-budget,county-budget",jeffrey-loria,florida,none
905c157169b,0,"he received ""a"" ratings from ""every conservative organization that gives ratings.""",job-accomplishments,tom-tancredo,colorado,republican
c5233ad5264,1,"about two-thirds of medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.","children,federal-budget,health-care",sherrod-brown,ohio,democrat
eb4baa1e067,1,"since 9/11, right-wing extremists (incl anti-abortion, anti-gov) have killed more americans than islamic extremists.","islam,terrorism",sally-kohn,non-define,columnist
aacd93bc53e,1,a dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,immigration,chain-email,non-define,none
ef08de66184,0,ohios lost more jobs in march than any other state in the nation.,"economy,jobs",mike-foley,ohio,democrat
5c8a6909a87,1,"according to independent analysis, unfair trade deals have resulted in the loss of over 64,000 jobs in wisconsin ... but ron johnson favors those deals.","jobs,message-machine,trade",russ-feingold,wisconsin,democrat
baf180dae80,1,"on average, each u.s. military working dog saves the lives of between 150 and 200 servicemen and women over the span of his career.","animals,military",rob-wittman,virginia,republican
6cd436206aa,1,people for the ethical treatment of animals estimates 200 animals will be spared annually as the result of former president bill clinton adopting a vegan diet.,animals,people-ethical-treatment-animals,non-define,none
